LONGITUDE,LATITUDE,LABEL,LAYER,SYMBOL,KML_STYL
-80.3487317,25.6952015,19322,Boundary Survey,"""""",""""""
-80.3215327,25.624505,19323,Boundary Survey,"""""",""""""
-80.2724959,25.7733407,19324,Boundary Survey,"""""",""""""
-80.2355637,25.7919492,19325,Topographic Survey,"""""",""""""
-80.2935567,25.3043131,19326,Elevation Certificate,"""""",""""""
-80.6461209,24.9070885,19327,Miscellaneous Surveying,"""""",""""""
-80.3090868,25.7480013,19328,ALTA Survey,"""""",""""""
-80.276314,25.3136347,19329,Elevation Certificate,"""""",""""""
-80.1572823,25.9104723,19331,Topographic Survey,"""""",""""""
-80.3211103,25.9090603,19332,Boundary Survey,"""""",""""""
-80.2654612,25.821148,19333,Boundary Survey,"""""",""""""
-80.2834363,25.3130609,19334,Collect elevations,"""""",""""""
-80.7692835,28.3994927,19336,Boundary and Topographic Survey,"""""",""""""
-80.222394,25.9259381,19337,Miscellaneous Surveying,"""""",""""""
-80.3771956,25.7485991,19338,Engineering Services,"""""",""""""
-80.2145422,25.786535,19340,Topographic,"""""",""""""
-80.463012,25.66387,19341,"""""","""""",""""""
-80.462642,25.659877,19341,Boundary Survey,"""""",""""""
-80.456758,25.662048,19341,Boundary Survey,"""""",""""""
-80.2298748,25.7359065,19343,Boundary Survey,"""""",""""""
-80.2795631,25.3177269,19344,Elevation Certificate,"""""",""""""
-80.1743783,25.8446655,19345,Boundary,"""""",""""""
-80.1579145,25.9561745,19346,Boundary Survey,"""""",""""""
-80.4700025,25.4810811,19347,Boundary Survey,"""""",""""""
-80.3802483,25.1670623,19349,Miscellaneous,"""""",""""""
-80.2793482,25.317335,19350,Elevation Certificate,"""""",""""""
-80.2960071,25.3096357,19352,Miscellaneous,"""""",""""""
-80.2925834,25.3045113,19353,Boundary Survey,"""""",""""""
-80.3082678,25.8725721,19354,Boundary Survey,"""""",""""""
-80.2978917,25.7698906,19355,Boundary Survey,"""""",""""""
-80.1468439,25.7669162,19356,Topographic Survey,"""""",""""""
-80.3225589,25.5787654,19357,Boundary Survey,"""""",""""""
-80.3768905,25.5805242,19359,Boundary,"""""",""""""
-80.3763377,25.5858924,19360,Boundary and Topographic Survey,"""""",""""""
-81.0335564,24.7272264,19361,Elevation Certificate,"""""",""""""
-80.2546764,25.6916723,19362,Boundary Analysis,"""""",""""""
-80.3373981,25.6234422,19363,Engineering Services,"""""",""""""
-80.2822746,25.7060555,19364,Topographic Survey,"""""",""""""
-80.1674601,25.9022302,19365,Elevation Certificate,"""""",""""""
-80.4598418,25.082978,19366,Boundary Survey,"""""",""""""
-80.1923899,25.7619121,19367,Topographic Survey,"""""",""""""
-80.2597631,25.3317225,19368,Boundary Survey,"""""",""""""
-80.2306875,25.8098962,19369,Legal Description,"""""",""""""
-80.2772779,25.9485445,19370,Boundary Survey,"""""",""""""
-80.3713204,25.1696089,19371,Boundary Survey,"""""",""""""
-80.247024,25.745097,19372,Boundary Survey,"""""",""""""
-80.3552306,25.7432852,19373,Update Survey,"""""",""""""
-80.0860617,26.3273521,19374,As Built Survey,"""""",""""""
-80.2917085,25.8429808,19375,Boundary Analysis,"""""",""""""
-80.1893006,25.7951464,19376,Boundary Analysis,"""""",""""""
-80.424611,25.574135,19377,Mark the property corners,"""""",""""""
-80.425805,25.575143,19377,Mark the property corners,"""""",""""""
-80.223717,25.9413775,19378,Boundary Survey,"""""",""""""
-80.303464,25.6538135,19380,Boundary Survey,"""""",""""""
-80.4823792,25.5146516,19381,Boundary Survey,"""""",""""""
-80.3074646,25.9419229,19383,ALTA Survey,"""""",""""""
-80.3539681,25.5728865,19384,Boundary,"""""",""""""
-80.4195324,25.6355193,19385,Boundary Survey,"""""",""""""
-80.2945139,25.3060417,19386,Elevation Certificate,"""""",""""""
-80.2966932,25.310073,19387,Boundary Survey,"""""",""""""
-80.2985861,25.6541625,19388,Boundary Survey,"""""",""""""
-80.2895415,25.3133022,19389,Survey,"""""",""""""
-80.1587396,25.7790061,19390,Construction,"""""",""""""
-82.3987343,28.0268916,19391,Update Alta Survey,"""""",""""""
-80.3452604,25.6513325,19392,Engineering Services,"""""",""""""
-80.2719628,25.3182044,19393,Boundary Survey,"""""",""""""
-80.3098374,25.7168889,19394,Boundary Survey,"""""",""""""
-80.2968782,25.3097404,19395,Elevation Certificate,"""""",""""""
-80.3524105,25.6018949,19396,Boundary Survey,"""""",""""""
-80.1880232,25.8810975,19397,Boundary Survey,"""""",""""""
-80.2933201,25.3133749,19398,Boundary Survey,"""""",""""""
-80.2374395,25.8386298,19399,SUE,"""""",""""""
-80.302377,25.7565948,19400,Boundary Survey,"""""",""""""
-80.502796,25.481572,20003,Boundary Survey,"""""",""""""
-80.1871488,25.832256,20004,SUE,"""""",""""""
-81.2377709,24.6780968,20005,"""""","""""",""""""
-80.2829432,25.713428,20006,Miscellaneous,"""""",""""""
-80.3024869,25.6356735,20009,Boundary Survey,"""""",""""""
-80.3243971,25.7124935,20011,Construction stakeout,"""""",""""""
-80.2744181,25.3144518,20013,Boundary Survey,"""""",""""""
-80.398902,25.5222042,20014,Update Survey,"""""",""""""
-80.2717646,25.3194767,20016,Miscellaneous Surveying,"""""",""""""
-80.171251,25.6841345,20017,Boundary,"""""",""""""
-80.3986044,25.5728085,20018,Update Survey,"""""",""""""
-80.7021175,24.8726726,20019,Boundary,"""""",""""""
-80.7007467,24.8722607,20020,Boundary,"""""",""""""
-80.350364,25.7383658,20021,Boundary Survey,"""""",""""""
-80.3578438,25.9741575,20022,Miscellaneous,"""""",""""""
-80.4497577,25.6659386,20025,Boundary Survey,"""""",""""""
-80.54188,25.4702144,20026,Boundary Survey,"""""",""""""
-80.1902377,25.9176274,20027,Boundary Survey,"""""",""""""
-80.2179848,25.8029793,20029,Update Survey,"""""",""""""
-80.2578836,25.6935933,20030,Boundary Survey,"""""",""""""
-80.2958531,25.3096566,20031,Boundary Survey,"""""",""""""
-80.3000559,25.7017119,20032,Miscellaneous,"""""",""""""
-80.4778437,25.5904455,20033,Boundary Survey,"""""",""""""
-80.4183687,25.5677056,20034,Update Survey,"""""",""""""
-80.317405,25.8826995,20035,Elevation Certificate,"""""",""""""
-80.2105671,25.8815361,20036,Topographic Survey,"""""",""""""
-80.4572819,25.0790084,20038,Boundary Survey,"""""",""""""
-80.2153214,25.7537328,20039,Boundary Survey,"""""",""""""
-80.309713,25.7202571,20040,Boundary Survey,"""""",""""""
-80.1962181,25.8379187,20041,Boundary Survey,"""""",""""""
-80.2895189,25.3031858,20042,Miscellaneous,"""""",""""""
-80.1833024,25.8257991,20043,Boundary,"""""",""""""
-80.3937769,25.529001,20045,Boundary Survey,"""""",""""""
-80.4982344,25.4347772,20046,Elevation Certificate,"""""",""""""
-80.2831083,25.3188232,20047,Elevation Certificate,"""""",""""""
-80.4560796,25.0844515,20048,Boundary Survey,"""""",""""""
-80.2533109,25.7505735,20049,Boundary Survey,"""""",""""""
-80.2755572,25.3166729,20051,Elevation Certificate,"""""",""""""
-80.4755342,25.4755136,20052,Boundary Survey,"""""",""""""
-80.3105631,25.6508094,20054,Miscellaneous,"""""",""""""
-80.2837174,25.3270302,20055,Boundary Survey,"""""",""""""
-80.3922137,25.1549839,20056,Update Survey,"""""",""""""
-80.3084776,25.9494521,20057,Boundary Survey,"""""",""""""
-80.385015,25.8268566,20058,Boundary and Topographic Survey,"""""",""""""
-80.3363066,26.0427435,20059,Miscellaneous Surveying,"""""",""""""
-80.1369371,25.7916188,20061,Engineering Services,"""""",""""""
-80.2194803,25.8400533,20062,Boundary Survey,"""""",""""""
-80.2591501,25.745832,20063,Topographic Survey,"""""",""""""
-80.2834638,25.3153039,20064,Boundary Survey,"""""",""""""
-80.4042558,25.507102,20065,Topographic Survey,"""""",""""""
-80.242224,25.7522339,20066,Boundary Survey,"""""",""""""
-80.5298672,25.4917222,20067,Miscellaneous,"""""",""""""
-80.1340557,25.8034015,20068,Boundary Survey,"""""",""""""
-80.2855973,25.2939841,20069,Boundary Survey,"""""",""""""
-80.2037206,25.9303476,20070,Tentative Plat,"""""",""""""
-80.3324537,25.908393,20071,Topographic Survey,"""""",""""""
-80.2435468,25.7384059,20072,ALTA Survey,"""""",""""""
-80.2430225,25.7385603,20073,"""""","""""",""""""
-80.420179,25.931869,20075,Boundary and Topographic Survey,"""""",""""""
-80.3562541,25.8749435,20076,Boundary Survey,"""""",""""""
-80.2315436,25.8404441,20077,Boundary Survey,"""""",""""""
-80.067433,26.4661209,20078,Construction Stakeout,"""""",""""""
-80.2862499,25.7002383,20079,Boundary Survey,"""""",""""""
-80.2833728,25.3121637,20080,"""""","""""",""""""
-80.261822,25.7290437,20081,Topographic Survey,"""""",""""""
-80.2620231,25.7288142,20081,"""""","""""",""""""
-80.2621163,25.7291753,20081,"""""","""""",""""""
-80.2620749,25.7294919,20081,"""""","""""",""""""
-80.2804254,25.3138499,20082,"""""","""""",""""""
-80.1902129,25.9135969,20083,"""""","""""",""""""
-80.2885263,25.3137286,20084,Elevation Certificate,"""""",""""""
-80.2884941,25.3137066,20084,"""""","""""",""""""
-80.3921546,25.6790354,20085,Boundary Survey,"""""",""""""
-80.3921763,25.6790633,20085,"""""","""""",""""""
-80.2903139,25.2968487,20086,Boundary Survey,"""""",""""""
-80.2902781,25.296767,20086,"""""","""""",""""""
-80.2894822,25.317386,20088,Up-Date Survey,"""""",""""""
-80.2893798,25.3174548,20088,"""""","""""",""""""
-80.3446647,25.5746764,20089,Boundary Survey,"""""",""""""
-80.3446351,25.5746875,20089,"""""","""""",""""""
-80.5135111,25.463865,20090,Boundary Survey,"""""",""""""
-80.5130983,25.4641062,20090,"""""","""""",""""""
-80.1226205,26.2463024,20091,Boundary Survey,"""""",""""""
-80.1262206,25.9637657,20092,Topographic Survey,"""""",""""""
-80.4417997,25.5515822,20093,Re-Certification,"""""",""""""
-80.3816953,25.7407217,20094,Boundary Survey,"""""",""""""
-80.2111225,25.7856977,20095,Boundary Survey,"""""",""""""
-80.2436894,25.9218181,20096,Boundary Survey,"""""",""""""
-80.3793469,25.6434478,20097,Elevation Certificate,"""""",""""""
-80.2904832,25.291943,20098,Miscellaneous,"""""",""""""
-80.1291653,25.8955154,20099,Construction,"""""",""""""
-80.2585627,25.7124797,20100,Construction,"""""",""""""
-80.2577453,26.086781,20101,Boundary Survey,"""""",""""""
-80.4879065,25.4800562,20102,Boundary Survey,"""""",""""""
-80.3579513,25.7285928,20103,Boundary Survey,"""""",""""""
-80.2491834,25.81272,20104,Boundary Survey,"""""",""""""
-80.2760323,25.7161139,20105,Sketch,"""""",""""""
-80.2263401,25.8469729,20106,Boundary Survey,"""""",""""""
-80.484299,25.50131,20107,Boundary Survey,"""""",""""""
-80.373149,25.8314996,20108,Boundary Survey,"""""",""""""
-80.1785015,25.7785923,20109,Miscellaneous,"""""",""""""
-80.300026,25.9540678,20110,Boundary Survey,"""""",""""""
-80.2986321,25.9547557,20111,Boundary Survey,"""""",""""""
-80.1564358,26.2010765,20112,Miscellaneous,"""""",""""""
-80.1972712,25.8120642,20114,Engineering Services,"""""",""""""
-81.0825667,24.7034046,20115,Boundary Survey,"""""",""""""
-80.2766032,25.3140309,20116,Topographic Survey,"""""",""""""
-80.4456735,25.5011335,20118,Boundary Survey,"""""",""""""
-80.421531,25.45222,20119,ALTA Survey,"""""",""""""
-80.145632,25.845079,20120,Sketch,"""""",""""""
-80.3611232,25.5924849,20121,Boundary Survey,"""""",""""""
-80.3400095,25.5852554,20122,Boundary Survey,"""""",""""""
-80.4603739,25.5424395,20123,Boundary Survey,"""""",""""""
-80.4335529,25.6305533,20124,Boundary Survey,"""""",""""""
-80.1250089,25.9668686,20125,Miscellaneous,"""""",""""""
-80.2606904,25.9321424,20126,Boundary Survey,"""""",""""""
-80.440561,25.639433,20127,ALTA Survey,"""""",""""""
-80.1366675,26.245728,20129,C-1 Canal from 200 feet south of,"""""",""""""
-80.2856336,25.3198892,20130,Elevation Certificate,"""""",""""""
-80.364405,25.8706072,20131,Topographic,"""""",""""""
-80.3955932,25.6882148,20132,ALTA Survey,"""""",""""""
-80.1460228,25.7999452,20133,Miscellaneous,"""""",""""""
-81.0809102,24.6925164,20134,Boundary Survey,"""""",""""""
-80.3397268,25.7901266,20135,Boundary,"""""",""""""
-80.2853437,25.3180546,20136,Boundary Survey,"""""",""""""
-80.3697427,25.7087169,20137,Boundary Survey,"""""",""""""
-80.2751179,25.3195753,20138,Boundary Survey,"""""",""""""
-80.0722758,26.3602371,20139,Update Survey,"""""",""""""
-80.2839452,25.3191778,20140,Elevation Certificate,"""""",""""""
-80.0719943,26.3601272,20141,Update Survey,"""""",""""""
-80.2547985,25.6992314,20142,Pool Asbuilt,"""""",""""""
-80.3751798,25.7297797,20143,Boundary,"""""",""""""
-80.3438149,25.6611182,20144,Boundary Survey,"""""",""""""
-80.2613855,25.9402969,20145,Topographic Survey,"""""",""""""
-80.209586,25.905667,20146,Topographic Survey,"""""",""""""
-80.2531496,25.9369585,20147,Topographic Survey,"""""",""""""
-80.29787,25.7368974,20148,Topographic Survey,"""""",""""""
-80.2960613,25.7688095,20149,Topographic Survey,"""""",""""""
-80.1946515,25.7893546,20151,Topographic Survey,"""""",""""""
-80.1629551,26.1422452,20152,Boundary Survey,"""""",""""""
-80.12442,25.8619405,20154,Miscellaneous,"""""",""""""
-80.139002,26.1334045,20155,Sketch,"""""",""""""
-80.3485291,25.6824575,20156,Boundary,"""""",""""""
-80.3150274,25.7631581,20157,Boundary,"""""",""""""
-80.1213717,25.8263907,20158,Boundary,"""""",""""""
-80.3788226,25.5954336,20160,Topographic,"""""",""""""
-80.1714305,25.9075871,20161,"""""","""""",""""""
-80.339407,25.6523757,20163,Boundary,"""""",""""""
-80.2749262,25.8938714,20164,Elevation Certificate,"""""",""""""
-80.4194485,25.6806036,20165,Survey,"""""",""""""
-80.3494804,25.8973328,20166,Site Plan,"""""",""""""
-80.407936,25.6429576,20167,ALTA Survey,"""""",""""""
-80.4308773,25.468827,20168,Boundary Survey,"""""",""""""
-80.3995498,25.575216,20169,Update Survey,"""""",""""""
-80.3650558,25.9133072,20170,Sketch,"""""",""""""
-80.3282551,25.6612585,20171,Boundary Survey,"""""",""""""
-80.3328764,25.7544669,20172,Boundary,"""""",""""""
-80.258773,26.0723787,20173,Update Survey,"""""",""""""
-80.19016249,25.76589178,20175,Topographic Survey,"""""",""""""
-80.2566055,25.7581502,20175,Task,"""""",""""""
-80.19141905,25.76565747,20176,Topographic Survey,"""""",""""""
-80.4604045,25.0919544,20176,Elevation Certificate,"""""",""""""
-80.18986494,25.76697409,20177,Topographic Survey,"""""",""""""
-80.3704132,25.6284004,20177,Set property,"""""",""""""
-80.403011,25.5882033,20178,Boundary Survey,"""""",""""""
-80.4938665,25.5193516,20179,Boundary Survey,"""""",""""""
-80.2451914,25.9618347,20181,Elevation Certificate,"""""",""""""
-80.4238152,25.7579715,20182,Elevation Certificate,"""""",""""""
-80.1249215,26.2465332,20183,Boundary,"""""",""""""
-80.368758,25.1689902,20184,Boundary Survey,"""""",""""""
-80.2122682,25.7495106,20186,Miscellaneous,"""""",""""""
-80.4216702,25.5128813,20187,Boundary,"""""",""""""
-80.2745002,25.81162,20188,Boundary,"""""",""""""
-80.2922216,25.294824,20189,Boundary Survey,"""""",""""""
-80.2261053,25.7529287,20190,Topographic Survey,"""""",""""""
-80.1211542,25.8753731,20191,As-Built Survey,"""""",""""""
-80.3087226,25.9305954,20192,Elevation Certificate,"""""",""""""
-80.3940726,25.721853,20193,Boundary Survey,"""""",""""""
-80.2684975,25.7047793,20194,ALTA Survey,"""""",""""""
-80.3663253,25.6871991,20195,Boundary Survey,"""""",""""""
-81.1060834,24.7099777,20196,Topographic Survey,"""""",""""""
-80.4295074,25.0962971,20197,Elevation Certificate,"""""",""""""
-80.2858453,25.2998206,20198,Boundary,"""""",""""""
-80.4302911,25.594393,20199,Boundary Survey,"""""",""""""
-80.276512,25.833484,20200,Boundary Survey,"""""",""""""
-80.2029617,26.110667,20201,Boundary Survey,"""""",""""""
-80.3447842,25.6816009,20202,Elevation Certificate,"""""",""""""
-80.2858222,25.2993424,20203,Boundary Survey,"""""",""""""
-80.261363,25.3265968,20204,Boundary Survey,"""""",""""""
-80.2505518,25.7227823,20205,Boundary Survey,"""""",""""""
-80.333779,25.8263731,20207,Survey,"""""",""""""
-80.3718674,25.812206,20208,Boundary Survey,"""""",""""""
-80.1412763,25.8756093,20209,Boundary Survey,"""""",""""""
-80.2417254,25.8460405,20210,Miscellaneous,"""""",""""""
-80.298463,25.7703254,20211,Boundary Survey,"""""",""""""
-80.402806,25.6701305,20212,Update,"""""",""""""
-80.3125343,25.769133,20213,Update Boundary,"""""",""""""
-80.4629398,25.4962783,20214,SUE,"""""",""""""
-80.1323271,25.7796682,20215,Elevation Certificate,"""""",""""""
-80.476779,25.4668649,20216,Boundary Survey,"""""",""""""
-80.2012151,25.8001159,20218,Boundary Survey,"""""",""""""
-80.2732026,25.755489,20219,Boundary,"""""",""""""
-80.3329946,25.7535643,20220,Elevation Certificate,"""""",""""""
-80.2794518,25.970145,20221,Collect GPS,"""""",""""""
-80.2907641,25.3058991,20222,Boundary Survey,"""""",""""""
-80.2269882,25.9004274,20223,ALTA Survey,"""""",""""""
-80.1940873,25.9436405,20224,SUE,"""""",""""""
-80.3599603,25.6103946,20225,SUE,"""""",""""""
-80.4392736,25.6741604,20226,SUE,"""""",""""""
-80.2357172,25.742321,20227,Boundary Survey,"""""",""""""
-80.3557663,25.8356286,20230,Topographic,"""""",""""""
-80.3458058,25.5456491,20231,Boundary,"""""",""""""
-80.2379696,25.8163844,20232,Miscellaneous,"""""",""""""
-80.2882285,25.7360023,20233,Boundary Survey,"""""",""""""
-80.1489248,26.049775,20234,Elevation Certificate,"""""",""""""
-80.3766694,25.5416219,20235,Boundary Survey,"""""",""""""
-80.273855,26.0522735,20236,Boundary Survey,"""""",""""""
-80.1608891,25.9595807,20237,Elevation Certificate,"""""",""""""
-80.1722414,25.6906289,20240,Boundary Survey,"""""",""""""
-80.3297429,25.6448895,20241,Boundary Survey,"""""",""""""
-80.482964,25.4996401,20243,Update,"""""",""""""
-80.1790671,25.922787,20244,"""""","""""",""""""
-80.2375696,25.7416949,20245,Miscellaneous,"""""",""""""
-80.4917908,25.5423268,20246,"""""","""""",""""""
-80.3915023,25.6707,20248,Boundary,"""""",""""""
-80.4978612,25.0211885,20249,Boundary Survey,"""""",""""""
-80.4657282,25.4847858,20250,Boundary Survey,"""""",""""""
-80.3911559,25.1606178,20251,Boundary Survey,"""""",""""""
-80.2827258,25.7252349,20253,Boundary Survey,"""""",""""""
-80.470641,25.5127954,20254,Boundary Survey,"""""",""""""
-80.4526228,25.4682342,20255,"""""","""""",""""""
-80.3397038,25.6148429,20256,Boundary Survey,"""""",""""""
-80.3236575,25.7259885,20257,Topographic,"""""",""""""
-80.4879263,25.4800862,20258,Boundary Survey,"""""",""""""
-80.3506507,25.7012139,20259,Boundary Survey,"""""",""""""
-80.4762744,25.4547356,20260,Alta Survey,"""""",""""""
-80.5127315,25.5544087,20261,Boundary Survey,"""""",""""""
-80.51273,25.55707,20261,Boundary Survey,"""""",""""""
-80.2343767,26.0146936,20263,Boundary Survey,"""""",""""""
-80.5122249,25.6251542,20264,Stakeout,"""""",""""""
-80.1535057,25.7450765,20265,"""""","""""",""""""
-80.2707794,25.3210315,20266,Boundary Survey,"""""",""""""
-80.2874072,25.3244737,20268,Boundary Survey,"""""",""""""
-80.163291,25.9721323,20269,Boundary Survey,"""""",""""""
-80.2013772,26.6132211,20270,Boundary Survey,"""""",""""""
-80.2895955,25.2995843,20271,Elevation Certificate,"""""",""""""
-80.3247243,25.5806293,20273,Boundary Survey,"""""",""""""
-80.2562772,25.753119,20274,As-Built,"""""",""""""
-80.4404759,25.4874061,20275,Boundary Survey,"""""",""""""
-80.3061902,25.7022658,20276,Boundary Survey,"""""",""""""
-80.2153815,25.7878066,20277,Boundary Survey,"""""",""""""
-80.387331,25.5751454,20278,Boundary Survey,"""""",""""""
-80.22214,25.777629,20279,Boundary,"""""",""""""
-80.237649,25.7412789,20280,Sketch,"""""",""""""
-80.2622123,25.6892227,20281,ALTA Survey,"""""",""""""
-80.1200127,25.8354826,20282,Boundary Survey,"""""",""""""
-80.1496964,26.3035075,20284,ALTA Survey,"""""",""""""
-80.2744888,25.8115177,20285,Boundary Survey,"""""",""""""
-80.2913527,25.2936506,20286,Elevation Certificate,"""""",""""""
-80.1223308,26.3191209,20287,ALTA Survey,"""""",""""""
-80.2705437,25.3222084,20289,Boundary Survey,"""""",""""""
-80.2210086,25.7666933,20290,Boundary Survey,"""""",""""""
-80.3911066,25.5614587,20291,Boundary Survey,"""""",""""""
-80.1505227,25.9187624,20292,Boundary Survey,"""""",""""""
-80.1402657,25.8129169,20293,Boundary Survey,"""""",""""""
-80.4543029,25.4469724,20294,Boundary Survey,"""""",""""""
-80.1993264,25.7808239,20295,Final Survey,"""""",""""""
-80.2841071,25.2966427,20296,Elevation Certificate,"""""",""""""
-80.3753104,25.722022,20297,Boundary,"""""",""""""
-80.3276999,25.6853962,20298,Elevation Certificate,"""""",""""""
-80.1294104,26.2806397,20299,Elevation Certificate,"""""",""""""
-80.1262714,25.9771363,20300,"""""","""""",""""""
-80.4664997,25.5644044,20301,Survey,"""""",""""""
-80.1282913,25.8587685,20302,Boundary Survey,"""""",""""""
-80.3693905,25.1695921,20303,Boundary Survey,"""""",""""""
-80.27422,25.3176524,20304,Stakeout,"""""",""""""
-80.2859114,25.3252746,20305,Elevation Certificate;,"""""",""""""
-80.2213545,26.0533133,20306,Boundary Survey,"""""",""""""
-80.3596222,25.9583323,20307,Boundary Survey,"""""",""""""
-80.2768569,25.7462991,20308,Elevation Certificate;,"""""",""""""
-80.4817951,25.4391913,20309,Boundary Survey,"""""",""""""
-80.2925315,25.7080659,20310,Boundary Survey,"""""",""""""
-80.3481289,25.5987644,20311,Topographic Survey,"""""",""""""
-80.2169705,26.1868871,20312,Boundary Survey,"""""",""""""
-80.3765362,25.6923001,20313,Miscellaneous Surveying,"""""",""""""
-80.1467535,25.9267369,20314,Tentative Plat,"""""",""""""
-80.1222192,25.9425701,20315,Topographic Survey,"""""",""""""
-80.1880039,26.0423582,20317,Boundary Survey,"""""",""""""
-80.238101,25.7302128,20318,Boundary Survey,"""""",""""""
-80.2679224,25.7681679,20319,Boundary Survey,"""""",""""""
-80.3782532,25.6601377,20320,Boundary Survey,"""""",""""""
-80.3782396,25.6601143,20321,Boundary,"""""",""""""
-80.5172041,25.4608887,20322,Boundary Survey,"""""",""""""
-80.5172194,25.4617304,20322,Boundary Survey,"""""",""""""
-80.2561117,25.6877907,20323,Boundary Survey,"""""",""""""
-80.3904516,25.5645931,20324,Boundary Survey,"""""",""""""
-80.3028721,25.9991456,20325,Sketch,"""""",""""""
-80.2958926,25.6916154,20326,Boundary Survey,"""""",""""""
-80.3850172,25.661376,20327,Boundary Survey,"""""",""""""
-80.1526035,25.9328515,20328,Boundary Survey,"""""",""""""
-80.3513896,25.5699934,20329,"""""","""""",""""""
-80.195004,25.8079367,20330,Boundary Survey,"""""",""""""
-80.2849628,25.7613599,20331,Setback Survey,"""""",""""""
-80.2937209,25.7112804,20333,Stakeout,"""""",""""""
-80.2712584,25.3216031,20334,Elevation Certificate,"""""",""""""
-80.4943487,25.0264121,20335,Boundary Survey,"""""",""""""
-80.2848443,25.3157663,20336,Elevation Certificate,"""""",""""""
-80.2859878,25.2930078,20337,Boundary Survey,"""""",""""""
-80.2814878,25.7482654,20338,Boundary Survey,"""""",""""""
-80.3196021,25.8876918,20339,Elevation Certificate,"""""",""""""
-80.3272696,25.592928,20340,Boundary,"""""",""""""
-80.2202131,25.7913313,20341,Boundary and Topographic,"""""",""""""
-80.4927791,25.4512322,20342,Boundary Survey,"""""",""""""
-80.4601725,25.7122859,20343,Boundary Survey,"""""",""""""
-80.4693277,25.4828743,20344,Boundary Survey,"""""",""""""
-80.088382,26.3001614,20345,Boundary Survey,"""""",""""""
-80.3449268,25.5995977,20346,Stakeout,"""""",""""""
-80.3709779,25.6718524,20347,Boundary Survey,"""""",""""""
-80.4444675,25.5622104,20348,Miscellaneous,"""""",""""""
-80.2420534,25.7346592,20349,Boundary Survey,"""""",""""""
-80.3535582,25.8021808,20350,Boundary Survey,"""""",""""""
-80.3255977,25.682876,20351,Boundary Survey,"""""",""""""
-80.2096242,25.7548702,20352,Engineering,"""""",""""""
-80.1872021,25.8201179,20353,"""""","""""",""""""
-80.283257,25.7284912,20354,Setback Survey,"""""",""""""
-80.2836067,25.2931135,20355,Boundary Survey,"""""",""""""
-80.2982587,25.6552496,20356,Boundary Survey,"""""",""""""
-80.23937,26.0515719,20357,Boundary Survey,"""""",""""""
-80.2733022,25.3310575,20358,Update Survey,"""""",""""""
-80.2367275,25.7367591,20359,Boundary Survey,"""""",""""""
-80.2826229,25.3204614,20360,Boundary Survey,"""""",""""""
-80.3965344,25.4970671,20361,Sketch,"""""",""""""
-80.512298,25.472828,20362,Boundary Survey,"""""",""""""
-80.2767013,25.8083157,20364,Elevation Certificate,"""""",""""""
-80.3641919,25.8268292,20365,Boundary Survey,"""""",""""""
-80.3368913,25.9368184,20366,Boundary Survey,"""""",""""""
-80.4280671,25.6273217,20367,Boundary Survey,"""""",""""""
-80.2880205,25.8559949,20368,Boundary Survey,"""""",""""""
-80.1563796,26.116863,20369,Boundary Survey,"""""",""""""
-80.1895174,25.7998307,20370,ALTA Survey,"""""",""""""
-80.1842065,25.8266029,20371,Boundary Survey,"""""",""""""
-80.2767589,25.8085237,20372,Boundary Survey,"""""",""""""
-80.2726376,25.3206048,20373,Boundary Survey,"""""",""""""
-80.1228394,25.929399,20374,Sketch,"""""",""""""
-80.2316301,25.7399446,20375,Boundary Survey,"""""",""""""
-80.4847039,25.467101,20376,Boundary Survey,"""""",""""""
-80.2643704,25.7467468,20377,Boundary Survey,"""""",""""""
-80.2767037,25.8082732,20378,"""""","""""",""""""
-80.2580227,25.8264704,20379,Establish,"""""",""""""
-80.3310504,25.434475,20380,Topographic Survey,"""""",""""""
-80.4971702,25.5889568,20381,Boundary Survey,"""""",""""""
-80.39555,25.646587,20382,"""""","""""",""""""
-80.3959341,25.6465977,20382,Collect Pavement,"""""",""""""
-80.4101516,25.1203784,20383,Boundary Survey,"""""",""""""
-80.2825288,25.3210777,20384,"""""","""""",""""""
-80.3174282,25.6710638,20385,Elevation Certificate,"""""",""""""
-80.2767789,25.808232,20386,Miscellaneous,"""""",""""""
-80.3239591,25.7863966,20387,SUE,"""""",""""""
-80.3443639,25.6101242,20388,Boundary Survey,"""""",""""""
-80.4046899,26.0999791,20389,Boundary Survey,"""""",""""""
-80.3609709,25.8938036,20390,"""""","""""",""""""
-80.2877715,25.7367201,20391,Boundary Survey,"""""",""""""
-80.39486,25.1604973,20392,Boundary Survey,"""""",""""""
-80.2813434,25.9168589,20393,SUE,"""""",""""""
-80.2945611,26.2808967,20394,"""""","""""",""""""
-80.064648,26.7741604,20395,Miscellaneous,"""""",""""""
-80.2835991,25.849455,20396,Boundary Survey,"""""",""""""
-80.4095487,25.7209038,20401,Boundary,"""""",""""""
-80.4521872,25.4703917,20402,Final Plat,"""""",""""""
-80.3355943,25.8206416,20403,Construction Stakeou,"""""",""""""
-80.1838844,25.8654742,20404,Update,"""""",""""""
-80.1669951,25.6924528,20405,Boundary Survey,"""""",""""""
-80.2496656,25.7136282,20407,updated,"""""",""""""
-80.4072889,25.1375088,20411,Boundary Survey,"""""",""""""
-80.3854762,25.1653317,20412,Boundary Survey,"""""",""""""
-80.2968024,25.84736,20413,Boundary Survey,"""""",""""""
